# sha256[:16]	source	origin	flagged
4cec9d90ffc2b47a	socrata	data.sccgov.org	
c65c6dc0d10b85b9	socrata	data.sccgov.org	
f4bb7d26775f3378	socrata	data.sccgov.org	
9b807cec9d82585d	socrata	data.sccgov.org	
fdc57bdbf4aacbd4	socrata	data.sccgov.org	
c7b459815ca2a9b9	socrata	data.sccgov.org	
c578c50b4f3018bb	socrata	data.sccgov.org	
bd72814b0106a9b7	socrata	data.sccgov.org	
57f1b9006d1aa919	socrata	data.sccgov.org	
b7d13ecf1e346fd7	socrata	data.sccgov.org	
ae2f4502016e1c09	socrata	data.sccgov.org	
f9c04b15b08b6b98	socrata	data.sccgov.org	
efd7fc388441619c	socrata	data.sccgov.org	
f3e5d68600667775	socrata	data.sccgov.org	
ee31e9269ce7427e	socrata	data.sccgov.org	
bf9826f502a2f6cd	socrata	data.sccgov.org	
5053bf43aabe2bf0	socrata	data.sccgov.org	
1be15308528b252d	socrata	data.sccgov.org	
41e49461b9566a35	socrata	data.sccgov.org	
7e2cdbcf0edad146	socrata	data.sccgov.org	
b8a58e64ad98302d	socrata	data.sccgov.org	
beef84bd20a4ba57	socrata	data.sccgov.org	
7cd2212a7405a365	socrata	data.sccgov.org	
620d4d47476c14b9	socrata	data.sccgov.org	
8f1a068189dbab26	socrata	data.sccgov.org	
cf8734660018c464	socrata	data.sccgov.org	
2cf8b1c6a6cb001a	socrata	data.sccgov.org	
08089af4fafbec9c	socrata	data.sccgov.org	
17137dc30c86b2d9	socrata	data.sccgov.org	
dd1b8eedd302e1fc	socrata	data.sccgov.org	
0b219d299192f3b9	socrata	data.sccgov.org	
79b582bb2a777cd6	socrata	data.sccgov.org	
6cbf555ef9eee7fa	socrata	data.sccgov.org	
e6416d508f7952b4	socrata	data.sccgov.org	
89354c13009ca3c8	socrata	data.sccgov.org	
ad47b44ea7f64860	socrata	data.sccgov.org	
1914171fd2bbb9c6	socrata	data.sfgov.org	
789508a4d781587f	socrata	data.sfgov.org	
08dd35caa94f2fc7	socrata	data.smcgov.org	
b8e3149e4885cebb	socrata	data.smcgov.org	
4e493737486ea199	socrata	data.smcgov.org	
d8aaf96e489f484e	socrata	data.smcgov.org	
80859396dcf89492	socrata	data.somervillema.gov	
7d7a0d90556d2cf6	socrata	data.somervillema.gov	
4976aad12481f581	socrata	data.somervillema.gov	
cd3e1cabfc91154a	socrata	data.somervillema.gov	
e337cde4a44f38ec	socrata	data.somervillema.gov	
3f1d3550e9ebedf0	socrata	data.somervillema.gov	
3f3057a7d7ee0e11	socrata	data.somervillema.gov	
31a981093a00fdd3	socrata	data.somervillema.gov	
c9ff2587b1970213	socrata	data.somervillema.gov	
4406aa47a26933a7	socrata	data.somervillema.gov	
6356e42dab9b103a	socrata	data.somervillema.gov	
a129aa5c0cd22c03	socrata	data.somervillema.gov	
c92dcc28618dada0	socrata	data.somervillema.gov	
a8cc4972a5d53032	socrata	data.somervillema.gov	
f9c07ceb07e9250d	socrata	data.somervillema.gov	
d72200bc505136df	socrata	data.somervillema.gov	
387c8d803ca046a9	socrata	data.somervillema.gov	
6678f45d444db3cd	socrata	data.somervillema.gov	
ee973bf4d3044fd1	socrata	data.somervillema.gov	
f2782fbba382a8a3	socrata	data.somervillema.gov	
7a856cd7b570cced	socrata	data.somervillema.gov	
532f21e499d53096	socrata	data.somervillema.gov	
4004285cac543c4a	socrata	data.somervillema.gov	
a42489e212ebba17	socrata	data.somervillema.gov	
ffab6c7216e5f65e	socrata	data.somervillema.gov	
2cd12a24d92b98db	socrata	data.somervillema.gov	
42783da309dbfd5b	socrata	data.somervillema.gov	
6db8df2da928ebd3	socrata	data.somervillema.gov	
507570c7d02bd5dd	socrata	data.somervillema.gov	
1f058b3ee99c07e4	socrata	data.somervillema.gov	
e59acce272858d65	socrata	data.somervillema.gov	
8b2d2da5052cd185	socrata	data.somervillema.gov	
a1dd31a6c147fa52	socrata	data.somervillema.gov	
1f38d38e10705b49	socrata	data.somervillema.gov	
9a5044c65a2b09f8	socrata	data.somervillema.gov	
dfd7c2bf0c192dae	socrata	data.somervillema.gov	
ff1fa4013832054a	socrata	data.sonomacounty.ca.gov	
8500a68e057697d5	socrata	data.sonomacounty.ca.gov	
69750ec306bf4b7f	socrata	data.sonomacounty.ca.gov	
9daa2fdd3ef93b8c	socrata	data.sonomacounty.ca.gov	
ea992e5805d70484	socrata	data.sonomacounty.ca.gov	
4e22fb263ccb27cd	socrata	data.sonomacounty.ca.gov	
f44ec3d802eb6d04	socrata	data.sonomacounty.ca.gov	
cffaa00fc322e251	socrata	data.sonomacounty.ca.gov	
effe9420272a6da8	socrata	data.sonomacounty.ca.gov	
00ee84215f6e87dc	socrata	data.sonomacounty.ca.gov	
4ac967414ffd72d1	socrata	data.sonomacounty.ca.gov	
940fa68b4c2c5a45	socrata	data.sonomacounty.ca.gov	
eb1529948edb5b8d	socrata	data.sonomacounty.ca.gov	
c58e27b060d8d659	socrata	data.sonomacounty.ca.gov	
a33f9d8bfca63e82	socrata	data.sonomacounty.ca.gov	
b052c9d98f9c730e	socrata	data.sonomacounty.ca.gov	
8a0fe12b27d2a26e	socrata	data.sonomacounty.ca.gov	
efafcb8da9d22903	socrata	data.sonomacounty.ca.gov	
ffc69d8268096a51	socrata	data.sonomacounty.ca.gov	
8dd09537d6788c26	socrata	data.sonomacounty.ca.gov	
83c028e008abb82f	socrata	data.sonomacounty.ca.gov	
487fcddef1202938	socrata	data.sonomacounty.ca.gov	
29ddf2253b402479	socrata	data.sonomacounty.ca.gov	
c7e624d2c62e821f	socrata	data.sonomacounty.ca.gov	
8da962d326be34f8	socrata	data.sonomacounty.ca.gov	
ed6cd0de89799ad3	socrata	data.sonomacounty.ca.gov	
a4263d266ced3ad7	socrata	data.sonomacounty.ca.gov	
45ae33e3940c7eb9	socrata	data.sonomacounty.ca.gov	
bb3703acea508257	socrata	data.sonomacounty.ca.gov	
34ad81cc19b7d701	socrata	data.sonomacounty.ca.gov	
449737cfe82f6e0c	socrata	data.sonomacounty.ca.gov	
ca7b3eee8043e910	socrata	data.sonomacounty.ca.gov	
a2b2185ced8668cd	socrata	data.sonomacounty.ca.gov	
5743659fa4897ed9	socrata	data.sonomacounty.ca.gov	
68c46d0350da1113	socrata	data.sonomacounty.ca.gov	
f6dfffbd2ec1c472	socrata	data.sonomacounty.ca.gov	
ad1c84aaa5add26d	socrata	data.sonomacounty.ca.gov	
3495141788d53915	socrata	data.sonomacounty.ca.gov	
d98ea19dfd39ef21	socrata	data.sonomacounty.ca.gov	
b795b49181d709f5	socrata	data.sonomacounty.ca.gov	
77426b2a08f5a48b	socrata	data.sonomacounty.ca.gov	
825545d332819c63	socrata	data.sonomacounty.ca.gov	
7e58b9d404612e7f	socrata	data.sonomacounty.ca.gov	
bbd3c8577f9a269b	socrata	data.sonomacounty.ca.gov	
2da0447a49ae5447	socrata	data.sonomacounty.ca.gov	
54126a4004a853c4	socrata	data.sonomacounty.ca.gov	
4fcbad4d12b73c6d	socrata	data.sonomacounty.ca.gov	
b7ff3796e172d9ab	socrata	data.sonomacounty.ca.gov	
05d7872701fc3b02	socrata	data.sonomacounty.ca.gov	
b61f11e1f3630e24	socrata	data.sonomacounty.ca.gov	
6e6bd9b1c8ab581c	socrata	data.sonomacounty.ca.gov	
b80f5d8b0700c3b4	socrata	data.sonomacounty.ca.gov	
ff881930c108040a	socrata	data.sonomacounty.ca.gov	
54e30cb683f39bfb	socrata	data.sonomacounty.ca.gov	
df86898e78cbbe9f	socrata	data.sonomacounty.ca.gov	
777e6cfe040716f5	socrata	data.sonomacounty.ca.gov	
6f561598bb9de1a6	socrata	data.sonomacounty.ca.gov	
222bbbc8d30146fc	socrata	data.sonomacounty.ca.gov	
d26419fb18be5a2c	socrata	data.sonomacounty.ca.gov	
ee91f1629d7befac	socrata	data.sonomacounty.ca.gov	
6a1d2ff7b27e3dac	socrata	data.sonomacounty.ca.gov	
db082ca272efd9dd	socrata	data.sonomacounty.ca.gov	
6ec719f43ef1a6e7	socrata	data.sonomacounty.ca.gov	
c0af3519b5567ef7	socrata	data.sonomacounty.ca.gov	
37b5a098a1121cde	socrata	data.sonomacounty.ca.gov	
85ca199c39446df5	socrata	data.sonomacounty.ca.gov	
7f190a101ca4993b	socrata	data.sonomacounty.ca.gov	
ca78a250c4222eac	socrata	data.sonomacounty.ca.gov	
8e0d00abae412bd5	socrata	data.sonomacounty.ca.gov	
37e15174567fbe56	socrata	data.sonomacounty.ca.gov	
448da34c095871d9	socrata	data.sonomacounty.ca.gov	
cea83806734ee223	socrata	data.sonomacounty.ca.gov	
116cd0209416b53e	socrata	data.sonomacounty.ca.gov	
ccfee14ce98af237	socrata	data.sonomacounty.ca.gov	
107414a2be1c93bc	socrata	data.sonomacounty.ca.gov	
8310fb728132409d	socrata	data.sonomacounty.ca.gov	
2ed9a0175e26fdd4	socrata	data.sonomacounty.ca.gov	
1cfc1c280d88e5a2	socrata	data.sonomacounty.ca.gov	
362e9a1a4487ebc8	socrata	data.sonomacounty.ca.gov	
8c56a434a965e386	socrata	data.sonomacounty.ca.gov	
24adf17f3485e584	socrata	data.sonomacounty.ca.gov	
8e840450493551e3	socrata	data.sonomacounty.ca.gov	
091a196dae1cb122	socrata	data.sonomacounty.ca.gov	
d9f149c5d44c19f8	socrata	data.sonomacounty.ca.gov	
7c4606baa5e6ebed	socrata	data.sonomacounty.ca.gov	
4732228fef2b68ed	socrata	data.sonomacounty.ca.gov	
64a9994092cf5f99	socrata	data.sonomacounty.ca.gov	
0e2887309a88c3cb	socrata	data.sustainablesm.org	
39ae8a8b0698f45c	socrata	data.sustainablesm.org	
1dabd1d3233a353c	socrata	data.sustainablesm.org	
f88db58908289546	socrata	data.sustainablesm.org	
afc34a1704a6ad98	socrata	data.sustainablesm.org	
0b96c0f81e73dcf8	socrata	data.texas.gov	
399334e6a9f6e096	socrata	data.texas.gov	
1edb21eb3bb7de36	socrata	data.texas.gov	
6b41c06954add6d9	socrata	data.texas.gov	
964de21984ade844	socrata	data.texas.gov	
1d8d00a9bebc6e37	socrata	data.texas.gov	
0010fbe45c01bc48	socrata	data.texas.gov	
1926f2f24e3a4d02	socrata	data.texas.gov	
8a4418a5654d3d3e	socrata	data.texas.gov	
cfdfe2d754c574cc	socrata	data.texas.gov	
7ce500b17336978c	socrata	data.texas.gov	
6be7462ef64c0875	socrata	data.texas.gov	
d33f1d23f298f09f	socrata	data.texas.gov	
a4724041fc5dd37e	socrata	data.texas.gov	
31031f2bd8a83351	socrata	data.texas.gov	
279d7a3141a52dba	socrata	data.texas.gov	
f492e586fde113d1	socrata	data.texas.gov	
5b1f3b32f92e3b29	socrata	data.texas.gov	
110dd728f26dcf31	socrata	data.texas.gov	
410947d357d51ba9	socrata	data.texas.gov	
62d29445ca35286f	socrata	data.texas.gov	
0fe71fadd5b59a37	socrata	data.texas.gov	
d8743d528e3b63a0	socrata	data.texas.gov	
4097ced3640e8d8b	socrata	data.texas.gov	
1aff75ad2c78f7d0	socrata	data.texas.gov	
0eb4539808e7092b	socrata	data.texas.gov	
0ca288c4b38ad3f2	socrata	data.texas.gov	
306a255ffea265d2	socrata	data.texas.gov	
6e01cb0d371791a5	socrata	data.texas.gov	
fc8614e95f74cb50	socrata	data.texas.gov	
9690f43e4671e432	socrata	data.texas.gov	
e68ec2b9324c9f37	socrata	data.texas.gov	
01362f109d7819db	socrata	data.texas.gov	
ad29b722d66935d9	socrata	data.texas.gov	
be43fc149e8fa737	socrata	data.texas.gov	
8ae77092cf471e79	socrata	data.texas.gov	
3bb3222cc6821b43	socrata	data.texas.gov	
27c22719b2b28ad6	socrata	data.texas.gov	
ed0de9197a703be1	socrata	data.texas.gov	
cee9230483fa340e	socrata	data.texas.gov	
57704cd1113425ac	socrata	data.texas.gov	
353fbb7cc93f68c8	socrata	data.texas.gov	
6294d802bacc2771	socrata	data.texas.gov	
9b1eb22f4fd4f07d	socrata	data.texas.gov	
054d126e74d6eadd	socrata	data.texas.gov	
7fa868caddc3d0d5	socrata	data.texas.gov	
a2242f3457ba303c	socrata	data.texas.gov	
a754280dda228989	socrata	data.texas.gov	
b7568230d07eee61	socrata	data.texas.gov	
83e7df07a393a741	socrata	data.texas.gov	
c1ab73e53735bb8a	socrata	data.texas.gov	
10d4efcb258dc5bc	socrata	data.texas.gov	
9ca7615b236322e5	socrata	data.texas.gov	
3ee55f85d1f8f4bd	socrata	data.texas.gov	
96871a18003bd093	socrata	data.texas.gov	
e0e895f4d6cae871	socrata	data.texas.gov	
8a6d469ba22557cb	socrata	data.texas.gov	
d5abd2bafb10af68	socrata	data.texas.gov	
bb7d53dec94fb028	socrata	data.texas.gov	
7b352aeedd26cd76	socrata	data.texas.gov	
3c5d4e8027c5167a	socrata	data.texas.gov	
f17480504398a0bf	socrata	data.texas.gov	
a0bb294df7f0995b	socrata	data.texas.gov	
2068bde76ff49eea	socrata	data.texas.gov	
f1dff58569e40e4a	socrata	data.texas.gov	
afa8329050d95869	socrata	data.texas.gov	
a40c1e904b770a60	socrata	data.texas.gov	
24852662393a6d42	socrata	data.texas.gov	
6133e30cdd9f7879	socrata	data.texas.gov	
bcaab8ab210ca824	socrata	data.texas.gov	
d99339306669c5b7	socrata	data.texas.gov	
1e2bd27fc12c7442	socrata	data.texas.gov	
6b4ad4f89946e0a9	socrata	data.texas.gov	
bd76fce3fac94612	socrata	data.texas.gov	
d8d98932f14f2741	socrata	data.texas.gov	
dc4f4ebd2c3dedb8	socrata	data.texas.gov	
e50e884bb3c9ff6f	socrata	data.texas.gov	
fbd557ae0249dd63	socrata	data.texas.gov	
5c16a242d464859d	socrata	data.texas.gov	
8be0da5a5babeef5	socrata	data.texas.gov	
311bddc086f6c602	socrata	data.texas.gov	
007798109f8779f6	socrata	data.texas.gov	
bcea2c0f0907fcb8	socrata	data.texas.gov	
48d9f75a50dfe229	socrata	data.texas.gov	
8fa7e6b19d5f6ecf	socrata	data.texas.gov	
3adb4ab0fe135d63	socrata	data.texas.gov	
ff2ad240fa9a4c34	socrata	data.texas.gov	
d1ce59710ee21c71	socrata	data.texas.gov	
75a63e288b489654	socrata	data.texas.gov	
fa645fa0fec3a085	socrata	data.texas.gov	
725f034c44449dce	socrata	data.texas.gov	
4802fbfc4e0164d2	socrata	data.texas.gov	
a5bc064784139362	socrata	data.texas.gov	
54ccaa15ded6ab2b	socrata	data.texas.gov	
3255f7a555a03a1a	socrata	data.texas.gov	
8e7fee636e02e3df	socrata	data.texas.gov	
b8e1ded1fdd78d08	socrata	data.texas.gov	
de7c1e5154748eee	socrata	data.texas.gov	
00e02e206c1a2fd8	socrata	data.texas.gov	
fe6637751bd88246	socrata	data.texas.gov	
5cdfc1feae19959e	socrata	data.texas.gov	
7642a1b1333d493e	socrata	data.texas.gov	
a303ac9a492be58a	socrata	data.texas.gov	
df61d38d04f8949e	socrata	data.texas.gov	
4199aaeb8f702f05	socrata	data.texas.gov	
f796f61d0e7c64cb	socrata	data.texas.gov	
a330831ab00c6daa	socrata	data.texas.gov	
48a8c595e8009b8f	socrata	data.texas.gov	
e69014d29b922eda	socrata	data.texas.gov	
0d36529c6ea43a7a	socrata	data.texas.gov	
b1193bd77db22d00	socrata	data.texas.gov	
4169d3e3760272cb	socrata	data.texas.gov	
ee5addfae9441b58	socrata	data.texas.gov	
fdee2b16ce3cdb5c	socrata	data.texas.gov	
e5a757d876969a73	socrata	data.texas.gov	
1671d27ca6cd4bb5	socrata	data.texas.gov	
e7d1e36721281d2e	socrata	data.texas.gov	
9b36d6cfb5ec0738	socrata	data.texas.gov	
8503c5972846382e	socrata	data.texas.gov	
3f7a1f5e51d4ebbb	socrata	data.texas.gov	
c9197f73bb02257f	socrata	data.texas.gov	
1a755a553d1982d4	socrata	data.texas.gov	
bb9bd8a5ab5c836c	socrata	data.texas.gov	
9017594865d6147b	socrata	data.texas.gov	
62b5ea86e24a1168	socrata	data.texas.gov	
c16a332088f21654	socrata	data.texas.gov	
3f3f69bdbb15cfe5	socrata	data.texas.gov	
93f5c8e4084d703d	socrata	data.texas.gov	
37fb3b9b8e081bad	socrata	data.texas.gov	
7982cd62cd9968f3	socrata	data.texas.gov	
2187f645884e8462	socrata	data.texas.gov	
ace53ea32598a2bd	socrata	data.texas.gov	
b1c2c355f59859fe	socrata	data.texas.gov	
3142c2f2a2c0657c	socrata	data.texas.gov	
098226479c39d65e	socrata	data.texas.gov	
93e17cad56e5a9ed	socrata	data.texas.gov	
aa6cf0810f977170	socrata	data.texas.gov	
a206a88f0acd31c1	socrata	data.texas.gov	
41036ea6bca2ac13	socrata	data.texas.gov	
8ff9b1f44ea30fbc	socrata	data.texas.gov	
a810fbc530c1a4bc	socrata	data.texas.gov	
d45bea0967e65a39	socrata	data.texas.gov	
1329a5f06d61f56b	socrata	data.texas.gov	
4ea8f81712dbf2ca	socrata	data.texas.gov	
d96a369ad80d2b94	socrata	data.texas.gov	
18791d5b32f314c9	socrata	data.texas.gov	
56505b5920b061be	socrata	data.texas.gov	
9594881fae5d2e23	socrata	data.texas.gov	
6b7438fd971aa838	socrata	data.texas.gov	
8bf5216fd0d4c3df	socrata	data.texas.gov	
9e17d80ee1c54ab4	socrata	data.texas.gov	
c925ffcd6cdc0e92	socrata	data.texas.gov	
a110399ac77fa19e	socrata	data.texas.gov	
cf4f2f51acbe69b1	socrata	data.texas.gov	
6b072ff61035f878	socrata	data.texas.gov	
ea12d918990e795d	socrata	data.texas.gov	
82f28b38ef7a3636	socrata	data.texas.gov	
6f86bb561343652d	socrata	data.texas.gov	
10ee16caa3e9a64e	socrata	data.texas.gov	
3a0bc0ed9eb970fd	socrata	data.texas.gov	
874f0cf526baa644	socrata	data.texas.gov	
b364dcf75ca9ba42	socrata	data.texas.gov	
355c7a227abd6023	socrata	data.texas.gov	
e75cc052e6bf3639	socrata	data.texas.gov	
a870a16fdf368a2f	socrata	data.texas.gov	
7fcae6edb0b419f4	socrata	data.texas.gov	
61e3fcb62a4e979a	socrata	data.texas.gov	
013ce2372b14a4f1	socrata	data.texas.gov	
e1ff8e6363d17c85	socrata	data.texas.gov	
cfd3933dd2eecad9	socrata	data.texas.gov	
3a2ce2e783b46195	socrata	data.texas.gov	
74c10a5f2f5ad5a3	socrata	data.texas.gov	
81f9cd3e1f638678	socrata	data.texas.gov	
177d08eb2f2c87e7	socrata	data.texas.gov	
ca106c7ca8aa8e58	socrata	data.texas.gov	
e1bf7514627ad4a2	socrata	data.texas.gov	
e1fc9fd2b35b996f	socrata	data.texas.gov	
51883853bda1a4de	socrata	data.texas.gov	
63c95ec684d14c13	socrata	data.texas.gov	
0b57523190d17fa6	socrata	data.texas.gov	
f77ba738c416d26a	socrata	data.texas.gov	
b65d4804a39483fb	socrata	data.texas.gov	
753c3c1cf8da7855	socrata	data.texas.gov	
1c16293b6972fefe	socrata	data.texas.gov	
64ce60b90966d707	socrata	data.texas.gov	
2170a29c2b29d416	socrata	data.texas.gov	
42f91f15b19d8230	socrata	data.texas.gov	
0e42755f2c255301	socrata	data.texas.gov	
b67323c06379d6f5	socrata	data.texas.gov	
99948d28f6ee3b72	socrata	data.texas.gov	
cfcf53bfa5b8f961	socrata	data.texas.gov	
491acad2336789d3	socrata	data.texas.gov	
4ca21c7114ba0aaa	socrata	data.texas.gov	
fa64ffba4237fc21	socrata	data.texas.gov	
075c8a8258ae9f36	socrata	data.texas.gov	
ab910c695623a20f	socrata	data.texas.gov	
9e8f99b19bcd7156	socrata	data.texas.gov	
4e46273a459f9f5d	socrata	data.texas.gov	
181bf44de6f7f364	socrata	data.texas.gov	
b3ea4cd7ce415f37	socrata	data.texas.gov	
a76d0b7736c3e11e	socrata	data.texas.gov	
6247c012502be186	socrata	data.texas.gov	
9f894018fad3e955	socrata	data.texas.gov	
a41118a51fc6d0ee	socrata	data.texas.gov	
668df451163c2547	socrata	data.texas.gov	
993652519241176f	socrata	data.texas.gov	
5542543c16c04bc5	socrata	data.texas.gov	
7d803322ae9c6bb6	socrata	data.texas.gov	
63f4ff9eb07bc6e8	socrata	data.texas.gov	
7a7a67a62167b54b	socrata	data.texas.gov	
ee7ccbbce75219de	socrata	data.texas.gov	
c54d2362b12eb4d7	socrata	data.texas.gov	
afbfe90aba4cda3b	socrata	data.texas.gov	
ad38a4c39b212de5	socrata	data.texas.gov	
55c03cb2aa7f6df2	socrata	data.texas.gov	
793e53d000a0994e	socrata	data.texas.gov	
f3252010116c7bf9	socrata	data.texas.gov	
9871120a6f425445	socrata	data.texas.gov	
d79fcebe3c72ee50	socrata	data.texas.gov	
09e607e677151b3d	socrata	data.texas.gov	
3208352c7eee79a4	socrata	data.texas.gov	
542e2f59bddaa95b	socrata	data.texas.gov	
2591db5800fed8e2	socrata	data.texas.gov	
09b89a96c4b26525	socrata	data.texas.gov	
42d408b9d0bbf79d	socrata	data.texas.gov	
cad9d235441f5d79	socrata	data.texas.gov	
1c6c8cbf3baf8b1e	socrata	data.texas.gov	
59e8b2d6a455bce3	socrata	data.texas.gov	
11cc2e5ef6c57b42	socrata	data.texas.gov	
f33a6783b7ec3420	socrata	data.texas.gov	
6f476e6d7cf1cd5b	socrata	data.texas.gov	
9e7b17ea088a0624	socrata	data.texas.gov	
fa5b0f9448802bf6	socrata	data.texas.gov	
55133531da9a65ef	socrata	data.texas.gov	
2041c77e565ba60c	socrata	data.texas.gov	
1e54e22592de6552	socrata	data.texas.gov	
563aa0d909c1829f	socrata	data.texas.gov	
d6a664febe7c6055	socrata	data.texas.gov	
ebd3aa0575dac25e	socrata	data.texas.gov	
67a158ba654f5b44	socrata	data.texas.gov	
f8d59eb0a2614cf0	socrata	data.texas.gov	
cbe451ad750b90c6	socrata	data.texas.gov	
794c612c678d980a	socrata	data.texas.gov	
736399e6965156a8	socrata	data.texas.gov	
444cd7d5a9a1b17a	socrata	data.texas.gov	
2b4c75ddc209180c	socrata	data.texas.gov	
3d89ec813c1045f2	socrata	data.texas.gov	
0ba831b4ea9ea950	socrata	data.texas.gov	
69088e5f5541d218	socrata	data.texas.gov	
0940c0c69d26042c	socrata	data.texas.gov	
3c3aa499d39dc904	socrata	data.texas.gov	
e816449c082582a3	socrata	data.texas.gov	
4b81edc104160d7c	socrata	data.texas.gov	
be4ccdc9ad701b03	socrata	data.texas.gov	
6c6e8647343207cd	socrata	data.texas.gov	
b8983fa5a4e37a90	socrata	data.texas.gov	
07fe711c2d13c35c	socrata	data.texas.gov	
43b991afaaf019e0	socrata	data.texas.gov	
2a3e1a1429758a05	socrata	data.texas.gov	
f5624246ee7b703c	socrata	data.texas.gov	
4977343e93067b35	socrata	data.texas.gov	
a62414cd5be334f8	socrata	data.texas.gov	
a620ee7e087cc944	socrata	data.texas.gov	
0556dd169cd37b87	socrata	data.texas.gov	
7a3ae2ecfe43221a	socrata	data.texas.gov	
4f001fe4b2b3a904	socrata	data.texas.gov	
3bc3358aeb600a5e	socrata	data.texas.gov	
69a701786f1e5f0b	socrata	data.texas.gov	
cc3215f253c8024c	socrata	data.texas.gov	
09f7be348f026de9	socrata	data.texas.gov	
42babfda44413101	socrata	data.texas.gov	
721a026fa8dea96b	socrata	data.texas.gov	
e7db13ecae50c9ef	socrata	data.texas.gov	
c7840b529d8d5807	socrata	data.texas.gov	
9e6671c69b9bae23	socrata	data.texas.gov	
a160ee6506ddfa25	socrata	data.texas.gov	
7178bf741273ffee	socrata	data.texas.gov	
b92e68aea83514a2	socrata	data.texas.gov	
6d25102eca9acc1f	socrata	data.texas.gov	
96e25bff56a41864	socrata	data.texas.gov	
e3e5b958b4c898f7	socrata	data.texas.gov	
c1af0abd5368f8c7	socrata	data.texas.gov	
9a00f0a368e4f29f	socrata	data.texas.gov	
b837fa78e3a1450a	socrata	data.texas.gov	
a2dee5a01010c632	socrata	data.texas.gov	
b9fefb43f5f8f56d	socrata	data.texas.gov	
46aef32cd50c342d	socrata	data.texas.gov	
75350009d8d55bb2	socrata	data.texas.gov	
4b9fa4c636d15e98	socrata	data.texas.gov	
62805363308292c1	socrata	data.texas.gov	
e4f3fcd32dcf7d6b	socrata	data.texas.gov	
58629bbbc88351a6	socrata	data.texas.gov	
620605e99516409d	socrata	data.texas.gov	
1bf5a81cc471bec3	socrata	data.texas.gov	
e19559c6cc73bea4	socrata	data.texas.gov	
ccd0ce403002b66d	socrata	data.texas.gov	
93c3f43a4fcf4506	socrata	data.texas.gov	
726c12495f62966a	socrata	data.texas.gov	
d364751f0a6eee2e	socrata	data.texas.gov	
7b9a1bcaa2e06ccc	socrata	data.texas.gov	
a4696ec342ca3a62	socrata	data.texas.gov	
bffb6e9058eb7eef	socrata	data.texas.gov	
8b6e62c6b4df0531	socrata	data.texas.gov	
7b3242f18aa3a0f2	socrata	data.texas.gov	
733087cf11900fde	socrata	data.texas.gov	
0363a3f03b2a9258	socrata	data.texas.gov	
831a8138bd33d495	socrata	data.texas.gov	
faf40298a68d5c54	socrata	data.texas.gov	
2d0b3c20dabb48a9	socrata	data.texas.gov	
a6fed13f6863dcf2	socrata	data.texas.gov	
52be083fb65010ab	socrata	data.texas.gov	
e9401d14dffd4908	socrata	data.texas.gov	
9aea8c08536d0339	socrata	data.texas.gov	
9eb2b3f9a7c15d6a	socrata	data.texas.gov	
b0d76b5023e970d6	socrata	data.texas.gov	
df65e4ef0cf5cb52	socrata	data.texas.gov	
9cba49ac5f550933	socrata	data.texas.gov	
76842155aee8db94	socrata	data.texas.gov	
f67721e7f826209f	socrata	data.texas.gov	
7623cc904b178f29	socrata	data.texas.gov	
0021061152a41437	socrata	data.texas.gov	
a8d0d661bccd4d3a	socrata	data.texas.gov	
4678218e0c66b61e	socrata	data.texas.gov	
d2d1aa4f1a1fe468	socrata	data.texas.gov	
d3414e812a60f3c5	socrata	data.texas.gov	
26039a65b633f2c3	socrata	data.texas.gov	
ef69382e7bf89855	socrata	data.texas.gov	
a2b6b93d0a98bdb9	socrata	data.texas.gov	
0bdb065e4d1f1266	socrata	data.texas.gov	
038e4f1c5404eda9	socrata	data.texas.gov	
2f19044cf7e2e0d4	socrata	data.texas.gov	
098ce972e72a499d	socrata	data.texas.gov	
4cfadc790a7478a9	socrata	data.texas.gov	
97759315a65f100e	socrata	data.texas.gov	
1e90e3e07c46635b	socrata	data.texas.gov	
56af2e33885e3c72	socrata	data.texas.gov	
7a522b77d2bcef96	socrata	data.texas.gov	
e9e24bab8b6e39d4	socrata	data.texas.gov	
9afc05724d478822	socrata	data.texas.gov	
70b8c40319f3f19b	socrata	data.texas.gov	
2ed582e247d909e9	socrata	data.texas.gov	
06cdbdd384575098	socrata	data.texas.gov	
e303145f02e76a2b	socrata	data.texas.gov	
17ec3e2f0d508a4c	socrata	data.texas.gov	
3e6406d2360091e1	socrata	data.texas.gov	
4c5d48561adfc691	socrata	data.texas.gov	
143d9e9a695bd9e8	socrata	data.texas.gov	
a0970ce553a13f20	socrata	data.texas.gov	
0b09a9d87d8c7330	socrata	data.texas.gov	
5ade0b22e4fb5b12	socrata	data.texas.gov	
956dbeeb8141ca95	socrata	data.texas.gov	
7285fd1ad47752dd	socrata	data.texas.gov	
62d32afe6b47a505	socrata	data.texas.gov	
385a11aee6bad9b3	socrata	data.texas.gov	
b675fc36cd151bc3	socrata	data.texas.gov	
618e48900e1c737b	socrata	data.texas.gov	
0952269f20011adc	socrata	data.texas.gov	
6d22f2fb464f14ac	socrata	data.texas.gov	
4d70d3916e6842b5	socrata	data.texas.gov	
e1d1d3dfed1aa947	socrata	data.texas.gov	
73edcadb23f9ff7c	socrata	data.texas.gov	
28a62441048ade56	socrata	data.texas.gov	
b729a6e9768b7698	socrata	data.texas.gov	
87845daf99bebcf3	socrata	data.texas.gov	
4b28f9f9ef25fa33	socrata	data.texas.gov	
